"""x-waarde"",""y-waarde"",""CO2"",""CH4"",""NO2"",""NH3"""
89,22,119.02,3.18,50.42,0.02
89,23,157.28,2.09,54.39,0.02
89,24,186.27,2.63,37.69,0.03
89,25,127.68,3.61,56.09,0.03
89,26,198.83,3.86,44.34,0.02
89,27,137.58,3.65,39.79,0.03
89,28,178.41,2.21,31.87,0.02
89,29,171.34,2.78,33.54,0.04
89,30,165.56,2.26,32.51,0.03
89,31,193.56,2.37,42.14,0.04
89,32,163.85,2.12,43.5,0.04
89,33,122.24,3.33,50.0,0.03
89,34,107.68,2.41,35.37,0.02
89,35,179.88,2.8,37.92,0.02
89,36,179.91,3.46,52.33,0.04
89,37,163.86,3.73,32.67,0.03
89,38,155.94,2.16,59.81,0.04
89,39,194.85,3.25,56.94,0.03
89,40,153.99,3.55,36.53,0.04
89,41,189.78,3.68,54.37,0.04
89,42,165.72,2.11,52.06,0.02
89,43,102.6,3.94,52.34,0.04
89,44,130.03,3.24,30.33,0.02
89,45,177.35,2.02,51.83,0.03
89,46,147.18,2.09,42.08,0.04
89,47,151.29,2.84,35.03,0.04
89,48,180.55,3.46,46.67,0.02
89,49,194.74,3.7,55.71,0.03
89,50,146.69,3.75,55.82,0.03
89,51,162.12,2.59,32.29,0.02
89,52,116.18,2.12,42.99,0.03
89,53,181.93,3.46,49.36,0.03
89,54,119.56,2.06,33.01,0.04
89,55,177.09,2.08,30.12,0.03
89,56,151.49,3.08,46.88,0.03
89,57,105.41,3.12,50.95,0.02
89,58,198.14,2.94,34.18,0.04
89,59,156.68,4.0,40.89,0.03
89,60,178.67,2.11,45.73,0.03
89,61,136.96,3.42,39.4,0.03
89,62,154.17,2.72,49.52,0.03
89,63,177.76,2.03,54.95,0.03
89,64,187.75,2.65,43.06,0.04
89,65,180.24,2.11,44.58,0.03
89,66,160.67,2.72,50.84,0.02
89,67,148.44,3.25,41.11,0.02
89,68,128.77,2.62,32.92,0.04
89,69,145.94,2.07,49.14,0.03
89,70,196.49,2.26,55.94,0.04
89,71,127.94,3.94,46.92,0.03
89,72,128.81,3.52,43.44,0.02
89,73,187.76,3.4,50.41,0.04
89,74,120.14,3.31,59.95,0.03
89,75,171.86,2.79,55.47,0.02
89,76,114.55,3.46,31.01,0.03
89,77,108.05,2.22,45.59,0.03
89,78,176.83,2.92,45.3,0.03
89,79,137.09,2.51,55.24,0.04
89,80,160.26,3.54,56.54,0.03
89,81,132.25,2.71,37.14,0.03
89,82,166.54,3.46,56.54,0.04
89,83,183.98,2.44,41.78,0.03
89,84,114.21,2.2,58.79,0.02
89,85,174.38,2.15,37.13,0.03
89,86,110.35,2.09,42.91,0.02
89,87,184.05,3.15,42.68,0.03
89,88,184.28,3.3,40.68,0.04
89,89,191.86,2.67,33.87,0.03
89,90,159.81,3.47,42.48,0.02
89,91,108.32,2.79,42.77,0.03
89,92,183.94,2.35,39.91,0.03
89,93,189.02,3.82,37.08,0.03
89,94,178.28,2.35,34.38,0.02
89,95,150.35,3.17,33.58,0.03
89,96,167.01,2.19,43.46,0.03
89,97,196.41,3.18,40.56,0.04
89,98,160.62,3.41,33.1,0.03
89,99,183.29,3.87,39.3,0.03
90,0,128.52,3.81,46.35,0.03
90,1,136.86,2.99,55.84,0.03
90,2,107.17,2.99,30.42,0.04
90,3,103.12,3.61,51.01,0.03
90,4,136.1,3.5,37.19,0.03
90,5,162.55,3.01,33.33,0.02
90,6,148.11,2.84,37.91,0.04
90,7,188.06,3.16,52.8,0.03
90,8,177.94,3.28,58.27,0.02
90,9,197.06,2.61,47.36,0.03
90,10,131.6,2.79,32.33,0.02
90,11,159.21,3.9,38.14,0.04
90,12,178.63,3.79,34.97,0.02
90,13,176.81,2.04,45.58,0.03
90,14,121.57,3.0,52.02,0.03
90,15,138.91,2.77,51.26,0.03
90,16,100.98,2.16,47.81,0.04
90,17,169.96,3.51,59.48,0.03
90,18,166.89,2.28,41.59,0.03
90,19,128.41,2.34,56.2,0.03
90,20,148.11,3.01,54.08,0.03
90,21,150.88,2.04,42.14,0.03
90,22,193.57,2.19,31.27,0.03
90,23,132.69,2.59,46.12,0.03
90,24,155.57,3.01,45.62,0.04
90,25,129.56,3.33,44.42,0.04
90,26,163.87,3.39,44.26,0.02
90,27,180.25,2.51,30.92,0.02
90,28,131.11,2.22,40.33,0.02
90,29,196.9,2.29,59.8,0.02
90,30,146.45,2.32,58.15,0.04
90,31,123.71,2.44,55.38,0.03
90,32,180.39,2.85,42.82,0.03
90,33,108.77,3.89,58.13,0.03
90,34,145.85,2.9,36.96,0.02
90,35,192.84,3.11,32.89,0.03
90,36,127.16,2.1,54.33,0.03
90,37,133.41,3.17,30.59,0.03
90,38,125.39,3.93,44.85,0.04
90,39,175.95,2.32,37.02,0.03
90,40,199.12,2.28,48.84,0.03
90,41,153.52,3.64,31.41,0.04
90,42,152.21,2.52,47.58,0.03
90,43,163.95,3.43,49.08,0.02
90,44,133.98,2.64,58.63,0.04
90,45,111.67,3.89,50.68,0.02
90,46,139.94,3.23,43.95,0.03
90,47,157.19,2.3,42.08,0.03
90,48,161.14,3.25,47.36,0.02
90,49,192.0,2.98,50.59,0.03
90,50,189.68,2.7,30.13,0.03
90,51,105.76,2.45,30.52,0.03
90,52,163.73,3.02,48.06,0.03
90,53,112.8,3.47,47.82,0.03
90,54,108.67,2.44,53.38,0.03
90,55,180.95,3.16,49.3,0.02
90,56,101.69,2.35,32.45,0.04
90,57,191.17,2.83,53.95,0.03
90,58,158.01,3.44,59.28,0.02
90,59,161.75,3.69,31.53,0.02
90,60,115.67,3.64,46.53,0.03
90,61,126.57,2.18,53.72,0.03
90,62,196.76,2.03,34.36,0.04
90,63,191.52,2.95,32.08,0.03
90,64,178.92,3.71,35.31,0.04
90,65,140.18,2.19,45.51,0.03
90,66,167.35,2.02,39.63,0.04
90,67,142.98,2.22,45.67,0.02
90,68,120.86,3.07,54.83,0.03
90,69,198.78,3.49,51.21,0.03
90,70,179.59,3.94,55.11,0.03
90,71,173.08,3.04,34.04,0.03
90,72,106.49,3.78,58.47,0.04
90,73,150.33,2.75,52.69,0.03
90,74,179.14,3.23,50.09,0.03
90,75,172.07,2.91,36.0,0.03
90,76,198.23,2.36,43.18,0.03
90,77,187.58,2.57,36.62,0.02
90,78,144.78,3.66,56.55,0.03
90,79,183.02,3.55,30.89,0.04
90,80,174.64,3.86,41.6,0.04
90,81,193.62,3.45,33.32,0.03
90,82,138.32,2.0,34.79,0.03
90,83,197.25,2.41,59.32,0.04
90,84,168.31,2.03,44.79,0.04
90,85,131.7,3.65,35.23,0.03
90,86,124.48,3.09,32.86,0.03
90,87,153.26,2.1,44.03,0.02
90,88,175.18,3.46,57.56,0.04
90,89,136.94,3.61,32.66,0.04
90,90,162.19,2.53,54.37,0.04
90,91,109.27,2.43,33.13,0.02
90,92,101.57,2.32,36.48,0.02
90,93,108.36,2.28,49.67,0.03
90,94,137.38,3.05,33.06,0.03
90,95,118.48,2.34,36.86,0.04
90,96,171.99,3.5,39.03,0.02
90,97,167.27,3.7,54.52,0.04
90,98,185.36,3.7,37.05,0.04
90,99,129.8,2.39,52.51,0.02
91,0,168.83,2.83,35.18,0.04
91,1,125.66,3.81,57.45,0.03
91,2,198.37,3.1,54.3,0.02
91,3,197.81,3.65,42.54,0.03
91,4,114.07,3.38,55.89,0.04
91,5,193.96,3.66,53.92,0.03
91,6,195.64,3.88,33.6,0.02
91,7,151.22,3.31,53.29,0.02
91,8,136.28,2.18,54.21,0.02
91,9,122.17,3.12,51.45,0.04
91,10,165.56,2.51,32.83,0.03
91,11,196.62,3.72,53.2,0.03
91,12,136.14,2.89,30.88,0.03
91,13,107.12,3.74,33.15,0.03
91,14,129.71,3.98,35.48,0.03
91,15,187.12,2.42,49.84,0.04
91,16,124.36,3.38,35.5,0.04
91,17,122.8,2.64,42.26,0.03
91,18,119.8,3.22,40.6,0.04
91,19,163.55,3.25,58.32,0.03
91,20,126.9,2.76,34.51,0.03
91,21,141.64,2.63,48.4,0.03
91,22,133.82,3.7,48.35,0.02
91,23,100.63,3.57,38.24,0.03
91,24,108.04,3.91,33.59,0.03
91,25,175.13,2.45,51.92,0.03
91,26,196.46,2.13,32.59,0.03
91,27,161.11,2.79,43.09,0.03
91,28,102.67,2.48,57.13,0.04
91,29,128.71,3.79,31.95,0.03
91,30,137.65,3.31,45.12,0.03
91,31,150.49,3.75,55.92,0.03
91,32,162.85,3.99,35.96,0.04
91,33,137.16,3.34,58.73,0.03
91,34,107.54,2.84,45.57,0.04
91,35,138.21,3.06,55.92,0.02
91,36,135.36,3.76,58.55,0.04
91,37,160.28,3.39,57.79,0.03
91,38,134.12,3.2,31.13,0.04
91,39,162.87,3.34,52.96,0.03
91,40,166.99,3.0,53.37,0.03
91,41,117.77,2.76,48.12,0.03
91,42,135.25,3.88,56.57,0.03
91,43,109.12,2.83,32.43,0.03
91,44,140.75,3.32,52.19,0.04
91,45,143.77,3.67,41.28,0.02
91,46,166.31,3.9,47.81,0.03
91,47,181.91,2.48,32.09,0.02
91,48,198.32,2.97,41.41,0.02
91,49,164.16,3.32,47.79,0.04
91,50,199.43,2.21,59.4,0.03
91,51,160.22,2.26,59.54,0.02
91,52,101.82,3.65,46.37,0.03
91,53,182.44,2.22,37.73,0.03
91,54,101.89,2.33,56.88,0.03
91,55,143.6,3.72,32.25,0.04
91,56,111.17,4.0,32.94,0.04
91,57,176.14,3.44,41.85,0.04
91,58,143.24,3.1,46.16,0.02
91,59,134.48,3.9,35.02,0.03
91,60,178.27,3.84,54.11,0.02
91,61,169.88,2.43,45.54,0.03
91,62,102.6,2.62,44.62,0.02
91,63,189.59,2.48,32.83,0.03
91,64,121.61,3.57,52.68,0.04
91,65,183.44,3.65,53.98,0.02
91,66,178.18,3.36,37.33,0.03
91,67,147.03,3.74,53.17,0.03
91,68,136.23,3.78,35.52,0.04
91,69,147.83,3.04,44.89,0.04
91,70,116.14,2.47,55.39,0.03
91,71,182.14,2.77,33.17,0.02
91,72,178.17,3.96,34.35,0.02
91,73,195.88,2.97,47.45,0.04
91,74,153.16,3.03,50.74,0.03
91,75,191.45,2.58,35.68,0.04
91,76,114.82,2.8,32.42,0.03
91,77,122.85,3.18,48.01,0.03
91,78,120.4,3.23,39.62,0.04
91,79,111.54,2.56,49.14,0.02
91,80,187.96,2.2,34.51,0.03
91,81,160.08,3.98,34.91,0.04
91,82,161.95,2.44,47.15,0.04
91,83,110.32,2.09,31.51,0.03
91,84,195.62,3.42,30.52,0.02
91,85,147.87,3.31,55.79,0.04
91,86,112.78,3.02,34.06,0.02
91,87,108.7,2.54,37.08,0.03
91,88,144.07,2.57,35.41,0.02
91,89,140.31,2.45,40.74,0.02
91,90,150.78,3.92,32.89,0.03
91,91,196.01,3.32,57.69,0.02
91,92,100.1,3.53,52.9,0.03
91,93,169.14,3.05,37.2,0.04
91,94,181.56,2.34,56.21,0.03
91,95,134.13,2.45,48.1,0.04
91,96,165.94,2.57,48.74,0.02
91,97,124.85,3.79,36.84,0.04
91,98,154.36,2.61,40.04,0.03
91,99,111.22,3.95,39.83,0.03
92,0,123.34,2.37,36.22,0.04
92,1,121.76,2.66,55.65,0.02
92,2,116.34,3.1,38.87,0.03
92,3,191.25,2.25,49.32,0.02
92,4,157.97,3.17,58.59,0.04
92,5,103.44,2.56,40.12,0.03
92,6,117.71,3.94,40.55,0.04
92,7,199.76,2.21,47.85,0.03
92,8,165.43,2.89,59.96,0.03
92,9,102.58,3.97,57.07,0.04
92,10,110.07,3.34,52.82,0.03
92,11,179.1,2.8,57.74,0.03
92,12,180.72,2.83,59.49,0.03
92,13,131.74,2.02,57.5,0.03
92,14,181.72,3.11,44.62,0.04
92,15,190.83,3.63,47.91,0.03
92,16,170.94,3.36,41.63,0.04
92,17,192.74,3.19,48.96,0.03
92,18,139.21,3.18,44.68,0.03
92,19,130.98,2.48,38.38,0.02
92,20,199.5,2.23,34.96,0.03
92,21,156.47,3.05,49.78,0.02
92,22,134.13,3.12,40.82,0.03
92,23,160.08,2.4,54.95,0.03
92,24,161.88,3.53,58.87,0.02
92,25,113.5,3.66,43.78,0.02
92,26,181.3,3.64,59.58,0.03
92,27,112.05,3.26,48.08,0.04
92,28,188.1,3.62,36.51,0.03
92,29,116.85,3.77,53.16,0.03
92,30,123.12,2.24,57.71,0.03
92,31,113.39,3.59,51.14,0.03
92,32,122.74,3.92,40.83,0.02
92,33,172.03,2.23,37.27,0.03
92,34,181.86,3.71,56.28,0.04
92,35,182.01,2.63,36.93,0.02
92,36,149.17,3.66,39.49,0.04
92,37,105.92,3.36,43.69,0.03
92,38,184.46,2.84,50.3,0.03
92,39,111.12,2.21,57.23,0.02
92,40,100.77,3.29,35.38,0.03
92,41,140.6,2.86,42.17,0.03
92,42,136.05,2.3,32.13,0.02
92,43,174.27,3.39,59.19,0.04
92,44,148.96,2.96,57.59,0.04
92,45,153.89,2.07,41.6,0.03
92,46,184.18,2.44,55.93,0.02
92,47,149.38,3.85,31.03,0.03
92,48,115.13,2.85,57.51,0.02
92,49,104.44,3.95,47.13,0.02
92,50,187.47,2.99,57.68,0.03
92,51,152.76,2.46,34.18,0.04
92,52,120.85,2.23,58.61,0.03
92,53,168.42,3.92,51.18,0.02
92,54,130.0,3.73,36.7,0.02
92,55,145.17,3.55,59.61,0.03
92,56,169.68,3.26,46.61,0.02
92,57,102.37,2.37,47.5,0.04
92,58,147.11,2.65,36.13,0.03
92,59,162.64,3.7,38.7,0.04
92,60,167.04,2.98,41.84,0.04
92,61,140.32,3.47,30.99,0.04
92,62,162.5,2.36,30.8,0.03
92,63,117.48,3.29,55.21,0.03
92,64,124.11,3.3,41.42,0.03
92,65,114.58,2.22,37.69,0.03
92,66,107.75,3.03,37.89,0.04
92,67,171.33,2.33,54.32,0.03
92,68,178.69,3.21,54.35,0.03
92,69,134.86,3.18,47.29,0.03
92,70,101.76,2.14,57.64,0.03
92,71,166.24,2.28,49.99,0.03
92,72,165.29,2.25,47.66,0.02
92,73,156.92,3.28,51.48,0.03
92,74,187.92,3.98,46.42,0.02
92,75,100.79,2.42,51.67,0.02
92,76,144.14,2.38,57.8,0.03
92,77,144.39,2.69,53.07,0.03
92,78,133.35,3.03,59.63,0.03
92,79,180.01,2.11,32.72,0.03
92,80,194.3,2.46,53.21,0.04
92,81,169.31,3.45,43.0,0.02
92,82,145.83,3.02,49.83,0.04
92,83,184.59,2.83,56.93,0.02
92,84,138.66,3.95,59.26,0.03
92,85,185.59,2.68,31.28,0.02
92,86,190.93,3.1,48.07,0.03
92,87,118.0,2.99,46.6,0.04
92,88,117.03,2.45,53.14,0.02
92,89,125.16,2.87,43.05,0.02
92,90,186.94,2.84,57.65,0.04
92,91,111.21,2.94,33.03,0.02
92,92,171.44,2.15,41.82,0.02
92,93,182.41,3.53,33.75,0.03
92,94,165.64,2.67,32.01,0.02
92,95,164.02,2.82,52.61,0.02
92,96,159.25,3.78,34.53,0.03
92,97,104.18,2.47,32.54,0.04
92,98,179.03,3.12,52.47,0.04
92,99,194.21,2.49,41.91,0.03
93,0,186.92,2.12,50.63,0.02
93,1,141.68,2.59,48.97,0.02
93,2,154.23,3.63,50.96,0.04
93,3,153.8,2.64,34.15,0.04
93,4,178.17,3.07,32.25,0.02
93,5,115.62,2.7,47.8,0.03
93,6,145.91,2.93,59.95,0.03
93,7,156.54,3.94,43.65,0.02
93,8,176.45,2.09,45.98,0.03
93,9,163.4,3.36,43.01,0.03
93,10,154.52,3.96,45.06,0.04
93,11,180.8,3.72,51.46,0.03
93,12,164.91,2.09,33.97,0.02
93,13,167.11,3.44,35.11,0.04
93,14,175.48,3.1,42.27,0.03
93,15,144.79,2.25,55.54,0.03
93,16,169.73,2.97,55.0,0.02
93,17,144.29,3.24,39.45,0.03
93,18,107.84,3.27,59.77,0.02
93,19,115.14,2.16,33.37,0.03
93,20,110.77,2.36,37.85,0.04
93,21,175.14,3.85,36.54,0.03
93,22,161.95,2.77,31.96,0.04
93,23,170.71,2.99,51.98,0.03
93,24,159.02,2.33,46.52,0.03
93,25,145.25,3.81,56.04,0.04
93,26,198.55,3.46,46.72,0.04
93,27,180.29,2.27,47.26,0.03
93,28,189.77,2.86,53.54,0.03
93,29,170.05,2.38,44.71,0.03
93,30,193.57,3.19,44.66,0.04
93,31,139.78,3.21,43.46,0.04
93,32,102.86,3.02,50.51,0.04
93,33,107.97,2.92,58.58,0.04
93,34,144.86,2.96,35.0,0.03
93,35,130.49,3.41,35.52,0.03
93,36,176.9,3.55,49.31,0.03
93,37,138.54,2.22,31.9,0.03
93,38,136.06,2.44,40.98,0.03
93,39,117.13,2.85,32.06,0.03
93,40,158.02,2.73,51.47,0.02
93,41,165.78,3.54,54.08,0.02
93,42,143.38,2.32,45.18,0.03
93,43,101.36,3.78,39.76,0.02
93,44,179.0,3.45,59.8,0.04
93,45,190.01,3.06,48.71,0.03
93,46,132.57,2.85,49.33,0.03
93,47,185.91,2.76,45.57,0.03
93,48,195.2,2.83,32.2,0.03
93,49,103.14,3.28,48.45,0.04
93,50,115.85,3.13,35.45,0.03
93,51,150.42,2.62,58.01,0.03
93,52,197.13,3.51,35.67,0.04
93,53,191.3,3.02,57.71,0.03
93,54,120.46,2.64,57.47,0.04
93,55,142.75,2.34,48.23,0.03
93,56,151.65,3.09,45.68,0.02
93,57,142.35,2.77,32.54,0.02
93,58,137.24,2.07,50.54,0.02
93,59,108.89,3.08,32.16,0.02
93,60,180.39,2.92,40.88,0.03
93,61,190.7,2.55,42.05,0.02
93,62,116.64,2.58,50.62,0.04
93,63,110.29,2.19,50.71,0.03
93,64,116.7,2.04,38.61,0.02
93,65,111.88,2.57,38.35,0.03
93,66,130.64,3.84,58.11,0.03
93,67,173.02,2.84,34.61,0.04
93,68,155.54,3.96,49.64,0.03
93,69,189.56,2.95,48.83,0.04
93,70,174.91,2.77,58.11,0.02
93,71,120.91,2.92,52.19,0.03
93,72,156.09,3.72,36.41,0.03
93,73,136.29,2.85,34.38,0.02
93,74,170.15,3.67,34.46,0.03
93,75,115.3,3.6,46.96,0.03
93,76,105.52,3.15,39.66,0.03
93,77,165.7,2.21,46.19,0.03
93,78,113.98,3.07,44.84,0.03
93,79,198.4,2.78,45.39,0.03
93,80,194.56,3.53,58.19,0.02
93,81,127.92,2.85,47.8,0.03
93,82,115.2,2.77,56.32,0.04
93,83,138.1,3.38,40.66,0.04
93,84,134.13,3.54,35.77,0.02
93,85,160.36,3.0,56.03,0.03
93,86,170.52,2.0,39.48,0.02
93,87,113.6,2.32,51.22,0.04
93,88,195.82,3.97,45.1,0.03
93,89,193.23,3.41,35.74,0.03
93,90,136.12,2.14,37.58,0.03
93,91,134.37,3.54,41.83,0.02
93,92,185.42,2.02,38.1,0.03
93,93,151.85,3.95,52.42,0.02
93,94,198.1,2.97,51.17,0.04
93,95,157.0,2.23,32.78,0.02
93,96,171.43,3.93,37.64,0.03
93,97,149.35,3.51,51.53,0.04
93,98,117.17,3.22,40.45,0.03
93,99,134.4,3.01,42.19,0.03
94,0,149.78,2.99,34.51,0.03
94,1,183.84,3.15,40.3,0.02
94,2,199.33,2.37,58.17,0.03
94,3,115.41,2.53,32.13,0.02
94,4,177.2,2.08,37.25,0.04
94,5,112.39,2.14,37.24,0.03
94,6,199.83,2.94,49.77,0.04
94,7,192.07,2.74,56.29,0.02
94,8,136.71,2.68,56.62,0.02
94,9,152.74,3.98,54.7,0.03
94,10,156.19,3.89,55.53,0.04
94,11,198.18,2.1,40.15,0.04
94,12,149.85,2.35,39.73,0.02
94,13,113.65,3.9,50.16,0.02
94,14,109.49,3.65,43.14,0.03
94,15,115.24,3.6,51.12,0.03
94,16,198.56,2.15,36.38,0.04
94,17,175.44,3.76,47.49,0.03
94,18,115.76,3.42,41.34,0.04
94,19,127.43,3.97,38.15,0.03
94,20,198.73,3.45,45.67,0.03
94,21,109.21,3.65,43.92,0.03
94,22,166.72,3.85,36.14,0.04
94,23,180.59,2.67,48.37,0.02
94,24,112.99,3.08,47.61,0.03
94,25,166.31,3.52,35.83,0.02
94,26,162.41,3.68,59.75,0.03
94,27,141.06,3.57,38.91,0.03
94,28,183.33,2.62,57.74,0.03
94,29,124.23,3.99,41.91,0.04
94,30,150.28,3.71,30.06,0.03
94,31,104.11,2.48,58.57,0.02
94,32,175.38,2.23,38.21,0.03
94,33,159.78,3.78,45.68,0.02
94,34,196.18,3.27,55.71,0.04
94,35,157.93,2.25,30.84,0.02
94,36,133.32,2.45,48.56,0.03
94,37,189.86,3.14,42.26,0.02
94,38,100.96,3.9,58.87,0.02
94,39,142.83,3.05,59.57,0.03
94,40,194.89,2.67,58.89,0.04
94,41,181.07,2.7,55.04,0.04
94,42,133.08,3.8,43.11,0.03
94,43,151.3,2.97,51.3,0.04
94,44,195.26,3.77,52.04,0.03
94,45,113.37,3.64,52.27,0.03
94,46,123.96,2.58,45.55,0.04
94,47,138.98,2.61,44.14,0.03
94,48,130.77,3.18,32.11,0.03
94,49,164.7,3.05,48.19,0.04
94,50,183.45,3.13,32.71,0.02
94,51,101.55,3.83,42.31,0.02
94,52,194.04,2.82,45.23,0.02
94,53,124.56,2.82,55.93,0.03
94,54,131.38,3.9,32.95,0.03
94,55,103.29,2.81,35.65,0.04
94,56,102.44,3.13,55.18,0.03
94,57,156.13,3.8,59.32,0.02
94,58,174.23,2.57,42.23,0.03
94,59,113.78,3.68,50.38,0.03
94,60,130.04,2.46,44.21,0.02
94,61,112.83,3.43,32.67,0.03
94,62,189.9,2.12,54.39,0.03
94,63,166.46,3.03,30.41,0.03
94,64,101.96,2.56,35.67,0.03
94,65,109.88,3.46,44.24,0.04
94,66,183.18,3.09,36.66,0.03
94,67,188.63,3.07,30.52,0.03
94,68,196.3,2.71,35.45,0.02
94,69,187.57,3.4,41.31,0.03
94,70,168.83,2.34,39.47,0.03
94,71,136.64,3.77,54.74,0.04
94,72,116.34,2.19,34.37,0.04
94,73,189.04,2.75,53.12,0.02
94,74,196.04,3.75,38.02,0.04
94,75,194.87,2.37,57.3,0.03
94,76,107.6,2.35,55.23,0.04
94,77,122.43,3.81,58.78,0.03
94,78,159.93,3.04,49.17,0.04
94,79,122.91,2.91,52.06,0.04
94,80,125.97,2.96,49.16,0.03
94,81,155.76,2.57,47.37,0.04
94,82,196.19,2.8,33.27,0.04
94,83,156.57,3.5,30.32,0.03
94,84,175.08,3.69,57.32,0.02
94,85,199.21,2.17,52.86,0.04
94,86,154.62,3.28,30.34,0.03
94,87,143.74,2.49,52.76,0.04
94,88,188.51,3.48,39.98,0.03
94,89,190.05,3.81,30.13,0.03
94,90,161.77,3.11,31.78,0.02
94,91,120.24,3.52,58.39,0.03
94,92,195.42,2.05,43.81,0.03
94,93,198.78,3.41,30.39,0.04
94,94,101.29,3.29,45.19,0.03
94,95,101.04,3.83,44.21,0.02
94,96,195.19,3.05,30.98,0.03
94,97,145.73,2.02,51.11,0.02
94,98,190.14,3.94,34.95,0.03
94,99,120.32,2.61,53.05,0.03
95,0,176.91,3.62,46.27,0.03
95,1,176.75,2.23,34.34,0.03
95,2,129.74,2.48,32.71,0.03
95,3,150.59,2.32,34.67,0.03
95,4,164.17,2.78,41.42,0.04
95,5,137.54,2.4,39.84,0.03
95,6,199.55,2.27,53.51,0.02
95,7,154.9,2.98,30.55,0.02
95,8,117.62,3.32,38.61,0.02
95,9,153.63,2.26,35.7,0.02
95,10,165.81,2.97,37.03,0.02
95,11,182.63,2.02,40.05,0.03
95,12,186.69,2.02,37.77,0.02
95,13,115.54,2.33,51.63,0.04
95,14,141.46,2.89,44.14,0.03
95,15,174.93,3.92,44.12,0.03
95,16,158.16,2.93,31.79,0.04
95,17,124.93,3.27,40.72,0.04
95,18,192.61,3.37,38.42,0.03
95,19,102.03,2.88,54.41,0.03
95,20,120.78,2.3,47.95,0.04
95,21,196.54,2.47,36.13,0.02
95,22,140.56,2.31,35.09,0.02
95,23,154.04,2.24,34.0,0.02
95,24,156.83,2.47,31.38,0.02
95,25,110.65,2.42,53.86,0.03
95,26,104.25,2.18,49.93,0.04
95,27,115.78,2.21,56.96,0.03
95,28,191.48,2.78,39.58,0.02
95,29,183.09,3.99,53.69,0.02
95,30,128.58,2.6,50.69,0.04
95,31,157.26,3.15,47.12,0.04
95,32,149.6,2.11,51.15,0.03
95,33,158.51,2.5,45.69,0.04
95,34,127.04,3.34,35.39,0.04
95,35,174.47,3.86,48.74,0.02
95,36,122.05,3.39,46.95,0.02
95,37,181.43,2.53,45.68,0.04
95,38,196.78,2.17,47.49,0.02
95,39,119.42,3.5,46.82,0.04
95,40,175.16,3.3,39.04,0.03
95,41,142.38,2.22,45.06,0.03
95,42,138.28,3.17,48.16,0.02
95,43,127.89,2.72,37.87,0.03
95,44,142.27,2.92,39.39,0.02
95,45,190.44,3.4,53.0,0.03
95,46,123.33,3.07,49.98,0.02
95,47,107.55,2.35,43.6,0.04
95,48,195.41,3.0,53.74,0.02
95,49,109.32,2.14,58.98,0.04
95,50,190.22,2.09,31.56,0.04
95,51,103.18,2.63,58.21,0.03
95,52,158.07,3.72,59.47,0.03
95,53,159.46,3.29,54.16,0.04
95,54,173.03,2.81,53.86,0.03
95,55,126.2,2.74,41.37,0.04
95,56,107.25,2.72,34.93,0.03
95,57,113.61,3.58,32.3,0.03
95,58,133.63,2.05,36.66,0.02
95,59,114.34,3.68,42.49,0.04
95,60,192.6,2.2,34.31,0.02
95,61,109.64,3.41,58.83,0.02
95,62,141.3,3.96,36.56,0.03
95,63,110.76,3.97,32.32,0.03
95,64,132.13,2.35,33.46,0.03
95,65,185.34,2.83,33.16,0.03
95,66,188.72,3.68,49.68,0.03
95,67,183.47,2.82,51.08,0.03
95,68,151.16,2.81,44.34,0.03
95,69,115.44,3.64,50.31,0.02
95,70,145.88,3.63,47.56,0.04
95,71,158.4,3.56,52.43,0.03
95,72,106.28,2.19,35.48,0.03
95,73,109.03,3.7,54.22,0.04
95,74,174.6,2.17,47.15,0.04
95,75,107.19,2.17,56.63,0.03
95,76,181.27,2.19,35.41,0.03
95,77,103.67,2.7,57.78,0.03
95,78,173.8,2.3,57.98,0.03
95,79,110.51,2.46,42.7,0.03
95,80,172.25,2.36,34.98,0.03
95,81,197.44,2.28,42.27,0.03
95,82,143.32,2.04,51.78,0.03
95,83,169.17,3.5,31.29,0.02
95,84,146.52,3.46,51.54,0.02
95,85,111.91,2.28,35.05,0.04
95,86,101.52,3.9,37.02,0.03
95,87,195.17,2.31,55.83,0.03
95,88,178.36,2.71,57.5,0.03
95,89,191.54,2.64,49.27,0.04
95,90,118.66,2.19,36.02,0.04
95,91,129.65,2.21,37.9,0.02
95,92,156.19,3.99,46.08,0.03
95,93,171.74,3.59,49.59,0.03
95,94,133.52,2.28,55.75,0.03
95,95,176.11,3.43,42.59,0.03
95,96,128.23,3.57,48.39,0.02
95,97,115.48,2.29,59.89,0.04
95,98,197.24,3.37,34.86,0.03
95,99,131.82,2.02,45.82,0.03
96,0,173.79,3.1,48.42,0.03
96,1,188.08,2.77,43.39,0.03
96,2,120.23,3.42,35.94,0.03
96,3,145.88,2.44,53.32,0.03
96,4,147.72,2.78,55.48,0.02
96,5,192.54,2.08,42.21,0.03
96,6,170.88,2.34,48.96,0.03
96,7,132.25,4.0,44.47,0.04
96,8,124.73,2.49,35.95,0.03
96,9,156.5,2.24,58.85,0.03
96,10,104.72,2.47,52.08,0.03
96,11,181.46,2.54,54.22,0.03
96,12,154.34,3.11,49.09,0.03
96,13,100.21,2.3,30.38,0.04
96,14,109.64,3.94,40.14,0.02
96,15,124.9,2.22,54.76,0.03
96,16,191.58,3.32,43.55,0.03
96,17,145.76,3.03,49.19,0.03
96,18,114.63,3.19,56.55,0.04
