x-waarde,y-waarde,CO2,CH4,NO2,NH3,tot_uitstoot,omgevingsuitstoot,Code,Naam,Straat,Huisnr,Postcd,Plaats,Xwaarde,Ywaarde,Maxuitst,Beruitst,Boete,Controle,Freq,Ctpers,_merge
81,29,173.14,3.34,52.73,0.02,540.29,0.0,,,,,,,,,,,,,,,left_only
81,30,197.47,2.86,59.75,0.03,597.72,0.0,,,,,,,,,,,,,,,left_only
81,31,121.3,3.99,49.16,0.03,496.85,0.0,,,,,,,,,,,,,,,left_only
81,32,152.59,2.82,37.75,0.03,441.84000000000003,0.0,,,,,,,,,,,,,,,left_only
81,33,142.98,3.36,36.32,0.03,438.58,0.0,,,,,,,,,,,,,,,left_only
81,34,183.85,3.01,52.73,0.04,562.75,0.0,,,,,,,,,,,,,,,left_only
81,35,189.59,2.63,32.21,0.02,436.39,0.0,,,,,,,,,,,,,,,left_only
81,36,165.85,3.32,54.89,0.03,553.3,0.0,,,,,,,,,,,,,,,left_only
81,37,195.78,2.23,31.01,0.02,426.58000000000004,0.0,,,,,,,,,,,,,,,left_only
81,38,158.0,3.07,34.43,0.02,426.9,0.0,,,,,,,,,,,,,,,left_only
81,39,169.84,2.31,44.77,0.02,471.44000000000005,0.0,,,,,,,,,,,,,,,left_only
81,40,131.45,2.21,53.38,0.04,493.6,0.0,,,,,,,,,,,,,,,left_only
81,41,110.22,2.85,45.53,0.04,449.12,0.0,,,,,,,,,,,,,,,left_only
81,42,133.32,2.31,51.82,0.04,490.17,0.0,,,,,,,,,,,,,,,left_only
81,43,159.99,2.37,50.7,0.02,492.74,0.0,,,,,,,,,,,,,,,left_only
81,44,107.71,3.93,51.18,0.04,501.86,0.0,,,,,,,,,,,,,,,left_only
81,45,134.41,2.31,51.04,0.03,477.36,0.0,,,,,,,,,,,,,,,left_only
81,46,106.97,2.35,44.05,0.03,415.97,0.0,,,,,,,,,,,,,,,left_only
81,47,118.59,2.83,49.84,0.03,468.54,0.0,,,,,,,,,,,,,,,left_only
81,48,105.7,3.72,38.93,0.04,433.35,0.0,,,,,,,,,,,,,,,left_only
81,49,158.28,2.65,49.45,0.03,501.78,0.0,,,,,,,,,,,,,,,left_only
81,50,123.65,2.56,59.71,0.04,526.2,0.0,,,,,,,,,,,,,,,left_only
81,51,110.59,3.16,49.01,0.04,474.64,0.0,,,,,,,,,,,,,,,left_only
81,52,181.12,3.51,56.5,0.03,581.37,0.0,,,,,,,,,,,,,,,left_only
81,53,177.6,2.8,40.45,0.03,479.85,0.0,,,,,,,,,,,,,,,left_only
81,54,161.18,3.4,33.47,0.02,433.53,0.0,,,,,,,,,,,,,,,left_only
81,55,122.48,2.78,37.72,0.04,420.58000000000004,0.0,,,,,,,,,,,,,,,left_only
81,56,138.0,3.9,58.16,0.04,566.3,0.0,,,,,,,,,,,,,,,left_only
81,57,118.92,3.37,43.09,0.03,448.62,0.0,,,,,,,,,,,,,,,left_only
81,58,174.73,3.44,38.71,0.03,484.28000000000003,0.0,,,,,,,,,,,,,,,left_only
81,59,140.28,2.36,34.3,0.03,400.78,0.0,,,,,,,,,,,,,,,left_only
81,60,193.01,2.69,58.7,0.02,573.76,0.0,,,,,,,,,,,,,,,left_only
81,61,133.47,2.3,40.42,0.03,423.07000000000005,0.0,,,,,,,,,,,,,,,left_only
81,62,186.31,3.17,39.98,0.02,485.46,0.0,,,,,,,,,,,,,,,left_only
81,63,185.48,2.96,49.98,0.03,539.38,0.0,,,,,,,,,,,,,,,left_only
81,64,107.05,2.08,41.94,0.04,408.75,0.0,,,,,,,,,,,,,,,left_only
81,65,154.76,3.03,39.1,0.03,456.01,0.0,,,,,,,,,,,,,,,left_only
81,66,145.4,3.12,43.03,0.03,468.55,0.0,,,,,,,,,,,,,,,left_only
81,67,100.97,3.17,31.5,0.04,377.72,0.0,,,,,,,,,,,,,,,left_only
81,68,117.76,2.13,45.24,0.04,437.21000000000004,0.0,,,,,,,,,,,,,,,left_only
81,69,134.88,2.21,48.93,0.04,474.78,0.0,,,,,,,,,,,,,,,left_only
81,70,185.4,2.5,49.79,0.03,526.85,0.0,,,,,,,,,,,,,,,left_only
81,71,153.87,2.57,52.41,0.02,500.16999999999996,0.0,,,,,,,,,,,,,,,left_only
81,72,166.43,3.67,55.57,0.04,576.03,0.0,,,,,,,,,,,,,,,left_only
81,73,199.8,3.46,45.31,0.03,542.85,0.0,,,,,,,,,,,,,,,left_only
81,74,176.12,3.86,33.61,0.03,470.67,0.0,,,,,,,,,,,,,,,left_only
81,75,108.1,3.0,58.12,0.02,493.69999999999993,0.0,,,,,,,,,,,,,,,left_only
81,76,127.26,3.11,58.62,0.03,528.1099999999999,0.0,,,,,,,,,,,,,,,left_only
81,77,174.71,3.11,55.87,0.03,561.81,0.0,,,,,,,,,,,,,,,left_only
81,78,141.19,2.15,48.29,0.04,476.39,0.0,,,,,,,,,,,,,,,left_only
81,79,122.68,3.59,49.61,0.04,500.48,0.0,,,,,,,,,,,,,,,left_only
81,80,169.95,3.21,45.65,0.03,508.45,0.0,,,,,,,,,,,,,,,left_only
81,81,192.93,3.73,36.63,0.04,509.33000000000004,0.0,,,,,,,,,,,,,,,left_only
81,82,176.92,2.73,35.28,0.03,451.57,0.0,,,,,,,,,,,,,,,left_only
81,83,100.42,2.59,46.06,0.03,425.47,0.0,,,,,,,,,,,,,,,left_only
81,84,190.67,3.71,59.59,0.02,601.37,0.0,,,,,,,,,,,,,,,left_only
81,85,132.23,3.78,47.51,0.03,494.28,0.0,,,,,,,,,,,,,,,left_only
81,86,126.87,3.65,35.03,0.02,413.27,0.0,,,,,,,,,,,,,,,left_only
81,87,155.82,3.87,41.27,0.02,478.92,0.0,,,,,,,,,,,,,,,left_only
81,88,150.89,2.8,46.42,0.02,472.99,0.0,,,,,,,,,,,,,,,left_only
81,89,102.23,3.36,39.8,0.02,405.23,0.0,,,,,,,,,,,,,,,left_only
81,90,180.13,2.53,45.77,0.03,502.23,0.0,,,,,,,,,,,,,,,left_only
81,91,168.86,3.33,40.13,0.03,482.76,0.0,,,,,,,,,,,,,,,left_only
81,92,152.91,3.75,57.33,0.03,563.31,0.0,,,,,,,,,,,,,,,left_only
81,93,196.88,2.34,59.87,0.03,584.73,0.0,,,,,,,,,,,,,,,left_only
81,94,143.75,2.95,52.8,0.04,521.5,0.0,,,,,,,,,,,,,,,left_only
81,95,135.58,2.53,58.86,0.04,533.13,0.0,,,,,,,,,,,,,,,left_only
81,96,143.65,3.0,48.11,0.03,489.20000000000005,0.0,,,,,,,,,,,,,,,left_only
81,97,180.47,3.96,39.21,0.03,505.52000000000004,0.0,,,,,,,,,,,,,,,left_only
81,98,149.48,3.34,40.86,0.03,467.28,0.0,,,,,,,,,,,,,,,left_only
81,99,127.68,3.04,57.74,0.04,532.38,0.0,,,,,,,,,,,,,,,left_only
82,0,145.72,2.7,40.81,0.04,457.27,0.0,,,,,,,,,,,,,,,left_only
82,1,131.37,3.94,32.54,0.03,422.57,0.0,,,,,,,,,,,,,,,left_only
82,2,125.42,2.83,46.78,0.02,450.07000000000005,0.0,,,,,,,,,,,,,,,left_only
82,3,192.69,3.37,32.02,0.03,467.04,0.0,,,,,,,,,,,,,,,left_only
82,4,187.77,3.85,53.96,0.02,573.8199999999999,0.0,,,,,,,,,,,,,,,left_only
82,5,154.28,2.1,59.15,0.02,522.53,0.0,,,,,,,,,,,,,,,left_only
82,6,115.73,2.07,36.99,0.03,382.43,0.0,,,,,,,,,,,,,,,left_only
82,7,179.55,2.86,37.34,0.03,467.75,0.0,,,,,,,,,,,,,,,left_only
82,8,113.46,2.77,50.48,0.03,465.10999999999996,0.0,,,,,,,,,,,,,,,left_only
82,9,140.51,3.95,41.52,0.02,466.86,0.0,,,,,,,,,,,,,,,left_only
82,10,152.97,2.73,33.12,0.03,416.82,0.0,,,,,,,,,,,,,,,left_only
82,11,177.54,2.08,51.9,0.03,519.04,0.0,,,,,,,,,,,,,,,left_only
82,12,168.52,3.98,41.38,0.03,504.91999999999996,0.0,,,,,,,,,,,,,,,left_only
82,13,106.72,3.14,32.16,0.03,376.02,0.0,,,,,,,,,,,,,,,left_only
82,14,192.89,3.14,40.55,0.03,504.14,0.0,,,,,,,,,,,,,,,left_only
82,15,151.37,3.31,56.24,0.03,545.3199999999999,0.0,,,,,,,,,,,,,,,left_only
82,16,160.59,3.61,47.83,0.02,509.99,0.0,,,,,,,,,,,,,,,left_only
82,17,121.89,3.39,33.46,0.03,403.94,0.0,,,,,,,,,,,,,,,left_only
82,18,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
82,19,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
82,20,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
82,21,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
82,22,709.07,18.47,214.74,0.16,2404.5200000000004,601.1300000000001,,,,,,,,,,,,,,,left_only
82,23,105.39,3.5,52.86,0.02,477.19,0.0,,,,,,,,,,,,,,,left_only
82,24,170.93,2.66,35.92,0.03,447.03000000000003,0.0,,,,,,,,,,,,,,,left_only
82,25,178.02,3.32,54.38,0.02,552.9200000000001,0.0,,,,,,,,,,,,,,,left_only
82,26,142.98,2.85,36.97,0.02,419.08,0.0,,,,,,,,,,,,,,,left_only
82,27,196.33,3.65,55.5,0.02,585.08,0.0,,,,,,,,,,,,,,,left_only
82,28,121.59,2.69,50.69,0.04,482.28999999999996,0.0,,,,,,,,,,,,,,,left_only
82,29,174.42,3.78,54.58,0.04,581.8199999999999,0.0,,,,,,,,,,,,,,,left_only
82,30,129.81,3.96,37.97,0.03,448.65999999999997,0.0,,,,,,,,,,,,,,,left_only
82,31,148.66,3.76,57.73,0.03,561.31,0.0,,,,,,,,,,,,,,,left_only
82,32,102.35,3.65,34.63,0.02,386.75,0.0,,,,,,,,,,,,,,,left_only
82,33,174.18,3.58,30.13,0.03,444.33000000000004,0.0,,,,,,,,,,,,,,,left_only
82,34,164.48,2.98,54.96,0.04,553.78,0.0,,,,,,,,,,,,,,,left_only
82,35,155.96,3.78,37.67,0.03,468.81000000000006,0.0,,,,,,,,,,,,,,,left_only
82,36,142.92,2.22,57.43,0.03,515.5699999999999,0.0,,,,,,,,,,,,,,,left_only
82,37,109.37,2.98,35.56,0.03,391.67,0.0,,,,,,,,,,,,,,,left_only
82,38,107.73,2.07,54.72,0.03,463.08000000000004,0.0,,,,,,,,,,,,,,,left_only
82,39,165.22,3.55,36.04,0.04,474.16999999999996,0.0,,,,,,,,,,,,,,,left_only
82,40,126.07,3.77,43.16,0.03,466.12,0.0,,,,,,,,,,,,,,,left_only
82,41,170.71,3.59,53.29,0.03,556.9100000000001,0.0,,,,,,,,,,,,,,,left_only
82,42,140.94,3.28,47.49,0.03,490.39,0.0,,,,,,,,,,,,,,,left_only
82,43,108.31,2.54,43.11,0.03,417.36,0.0,,,,,,,,,,,,,,,left_only
82,44,105.83,2.25,40.43,0.04,404.23,0.0,,,,,,,,,,,,,,,left_only
82,45,128.69,3.69,55.73,0.03,529.5899999999999,0.0,,,,,,,,,,,,,,,left_only
82,46,138.12,3.02,53.34,0.02,500.32000000000005,0.0,,,,,,,,,,,,,,,left_only
82,47,118.99,2.14,37.12,0.03,388.09000000000003,0.0,,,,,,,,,,,,,,,left_only
82,48,175.09,2.91,54.3,0.04,559.34,0.0,,,,,,,,,,,,,,,left_only
82,49,101.18,3.19,58.9,0.03,505.43,0.0,,,,,,,,,,,,,,,left_only
82,50,116.48,2.99,43.42,0.03,438.33000000000004,0.0,,,,,,,,,,,,,,,left_only
82,51,141.83,2.46,59.48,0.02,520.73,0.0,,,,,,,,,,,,,,,left_only
82,52,182.26,3.32,52.61,0.02,548.31,0.0,,,,,,,,,,,,,,,left_only
82,53,120.76,3.77,42.08,0.03,455.40999999999997,0.0,,,,,,,,,,,,,,,left_only
82,54,112.26,3.51,58.0,0.03,520.01,0.0,,,,,,,,,,,,,,,left_only
82,55,108.44,3.59,55.6,0.02,496.19,0.0,,,,,,,,,,,,,,,left_only
82,56,167.02,3.41,36.44,0.03,464.47,0.0,,,,,,,,,,,,,,,left_only
82,57,183.33,3.68,38.55,0.04,508.08000000000004,0.0,,,,,,,,,,,,,,,left_only
82,58,190.54,3.44,33.65,0.03,474.78999999999996,0.0,,,,,,,,,,,,,,,left_only
82,59,151.08,3.93,44.31,0.03,500.88,0.0,,,,,,,,,,,,,,,left_only
82,60,191.72,2.26,50.67,0.02,521.57,0.0,,,,,,,,,,,,,,,left_only
82,61,113.9,3.69,33.91,0.04,415.7,0.0,,,,,,,,,,,,,,,left_only
82,62,124.86,3.69,38.34,0.04,448.81000000000006,0.0,,,,,,,,,,,,,,,left_only
82,63,119.13,2.53,35.55,0.03,390.13,0.0,,,,,,,,,,,,,,,left_only
82,64,130.92,3.03,30.61,0.03,389.72,0.0,,,,,,,,,,,,,,,left_only
82,65,124.45,2.84,52.51,0.03,488.0,0.0,,,,,,,,,,,,,,,left_only
82,66,166.61,3.99,43.63,0.02,504.51,0.0,,,,,,,,,,,,,,,left_only
82,67,163.92,2.87,33.24,0.03,431.87,0.0,,,,,,,,,,,,,,,left_only
82,68,174.3,2.16,53.19,0.02,514.25,0.0,,,,,,,,,,,,,,,left_only
82,69,124.95,2.51,57.79,0.03,506.65,0.0,,,,,,,,,,,,,,,left_only
82,70,143.51,3.7,54.03,0.03,536.16,0.0,,,,,,,,,,,,,,,left_only
82,71,150.61,2.33,36.57,0.04,431.71000000000004,0.0,,,,,,,,,,,,,,,left_only
82,72,165.85,3.19,48.67,0.03,518.95,0.0,,,,,,,,,,,,,,,left_only
82,73,199.32,3.23,58.95,0.03,604.8199999999999,0.0,,,,,,,,,,,,,,,left_only
82,74,119.43,2.68,41.52,0.03,424.03000000000003,0.0,,,,,,,,,,,,,,,left_only
82,75,148.81,3.72,52.25,0.04,543.06,0.0,,,,,,,,,,,,,,,left_only
82,76,111.25,2.79,45.32,0.02,427.6,0.0,,,,,,,,,,,,,,,left_only
82,77,156.23,3.83,51.5,0.03,539.48,0.0,,,,,,,,,,,,,,,left_only
82,78,116.93,2.84,30.53,0.03,370.58000000000004,0.0,,,,,,,,,,,,,,,left_only
82,79,107.22,3.69,45.19,0.02,445.41999999999996,0.0,,,,,,,,,,,,,,,left_only
82,80,150.58,2.93,46.21,0.03,484.88,0.0,,,,,,,,,,,,,,,left_only
82,81,121.97,3.96,30.04,0.03,401.16999999999996,0.0,,,,,,,,,,,,,,,left_only
82,82,160.52,2.32,38.61,0.03,441.57000000000005,0.0,,,,,,,,,,,,,,,left_only
82,83,106.16,2.95,35.03,0.03,385.06,0.0,,,,,,,,,,,,,,,left_only
82,84,154.97,3.08,39.28,0.04,468.37,0.0,,,,,,,,,,,,,,,left_only
82,85,170.91,3.24,53.83,0.02,541.06,0.0,,,,,,,,,,,,,,,left_only
82,86,162.77,2.84,56.57,0.04,556.62,0.0,,,,,,,,,,,,,,,left_only
82,87,164.86,2.47,36.36,0.04,448.41,0.0,,,,,,,,,,,,,,,left_only
82,88,127.88,2.69,48.57,0.03,467.98,0.0,,,,,,,,,,,,,,,left_only
82,89,122.37,2.14,59.27,0.02,492.22,0.0,,,,,,,,,,,,,,,left_only
82,90,124.26,3.55,39.57,0.03,440.86,0.0,,,,,,,,,,,,,,,left_only
82,91,183.28,3.3,38.12,0.04,496.38,0.0,,,,,,,,,,,,,,,left_only
82,92,130.86,2.85,30.32,0.03,383.71000000000004,0.0,,,,,,,,,,,,,,,left_only
82,93,164.75,3.33,40.73,0.04,491.65,0.0,,,,,,,,,,,,,,,left_only
82,94,117.7,3.49,31.22,0.04,401.04999999999995,0.0,,,,,,,,,,,,,,,left_only
82,95,126.59,2.84,32.67,0.03,390.94000000000005,0.0,,,,,,,,,,,,,,,left_only
82,96,183.84,3.18,36.57,0.02,466.19000000000005,0.0,,,,,,,,,,,,,,,left_only
82,97,111.01,2.2,52.02,0.03,456.11,0.0,,,,,,,,,,,,,,,left_only
82,98,102.48,3.81,39.36,0.03,424.53000000000003,0.0,,,,,,,,,,,,,,,left_only
82,99,167.63,2.39,50.39,0.03,509.33,0.0,,,,,,,,,,,,,,,left_only
83,0,108.2,3.41,59.93,0.02,513.0999999999999,0.0,,,,,,,,,,,,,,,left_only
83,1,178.88,2.95,58.58,0.02,565.53,0.0,,,,,,,,,,,,,,,left_only
83,2,119.88,3.97,30.3,0.03,400.63,0.0,,,,,,,,,,,,,,,left_only
83,3,192.04,3.98,37.01,0.03,506.5899999999999,0.0,,,,,,,,,,,,,,,left_only
83,4,194.76,2.99,31.81,0.03,458.55999999999995,0.0,,,,,,,,,,,,,,,left_only
83,5,159.52,3.95,44.5,0.03,510.77,0.0,,,,,,,,,,,,,,,left_only
83,6,171.61,2.87,45.63,0.03,501.51,0.0,,,,,,,,,,,,,,,left_only
83,7,181.67,3.22,41.81,0.02,491.21999999999997,0.0,,,,,,,,,,,,,,,left_only
83,8,185.53,2.97,47.09,0.02,515.23,0.0,,,,,,,,,,,,,,,left_only
83,9,102.33,3.94,58.57,0.03,523.6800000000001,0.0,,,,,,,,,,,,,,,left_only
83,10,166.34,3.97,40.18,0.04,506.49,0.0,,,,,,,,,,,,,,,left_only
83,11,131.21,3.23,33.26,0.02,398.26,0.0,,,,,,,,,,,,,,,left_only
83,12,142.18,2.15,43.52,0.02,433.53000000000003,0.0,,,,,,,,,,,,,,,left_only
83,13,172.79,3.85,42.62,0.02,502.14,0.0,,,,,,,,,,,,,,,left_only
83,14,185.89,3.92,57.41,0.03,600.9399999999999,0.0,,,,,,,,,,,,,,,left_only
83,15,192.32,3.73,52.38,0.03,577.47,0.0,,,,,,,,,,,,,,,left_only
83,16,197.24,3.51,32.36,0.02,466.79,0.0,,,,,,,,,,,,,,,left_only
83,17,171.03,2.03,34.13,0.03,422.43,0.0,,,,,,,,,,,,,,,left_only
83,18,115.75,3.07,32.51,0.03,385.04999999999995,0.0,,,,,,,,,,,,,,,left_only
83,19,113.74,3.69,58.13,0.02,516.6400000000001,0.0,,,,,,,,,,,,,,,left_only
83,20,129.33,2.34,42.35,0.04,439.58000000000004,0.0,,,,,,,,,,,,,,,left_only
83,21,177.44,2.66,44.06,0.03,494.24,0.0,,,,,,,,,,,,,,,left_only
83,22,156.23,3.84,51.76,0.03,541.03,0.0,,,,,,,,,,,,,,,left_only
83,23,168.56,3.9,54.66,0.03,569.3599999999999,0.0,,,,,,,,,,,,,,,left_only
83,24,104.08,3.77,56.12,0.03,508.92999999999995,0.0,,,,,,,,,,,,,,,left_only
83,25,160.61,2.59,33.04,0.04,430.56,0.0,,,,,,,,,,,,,,,left_only
83,26,141.39,2.33,46.05,0.04,469.89,0.0,,,,,,,,,,,,,,,left_only
83,27,195.81,2.89,58.9,0.03,592.56,0.0,,,,,,,,,,,,,,,left_only
83,28,195.99,3.31,56.58,0.03,591.64,0.0,,,,,,,,,,,,,,,left_only
83,29,190.28,2.23,35.28,0.02,442.43,0.0,,,,,,,,,,,,,,,left_only
83,30,191.91,2.09,33.76,0.03,442.96,0.0,,,,,,,,,,,,,,,left_only
83,31,120.29,2.28,45.15,0.04,443.03999999999996,0.0,,,,,,,,,,,,,,,left_only
83,32,163.79,3.72,58.83,0.02,570.9399999999999,0.0,,,,,,,,,,,,,,,left_only
83,33,105.82,2.18,57.13,0.03,475.97,0.0,,,,,,,,,,,,,,,left_only
83,34,114.23,2.58,42.13,0.03,419.38,0.0,,,,,,,,,,,,,,,left_only
83,35,198.4,3.06,37.86,0.02,484.2,0.0,,,,,,,,,,,,,,,left_only
83,36,152.08,3.95,50.34,0.04,542.53,0.0,,,,,,,,,,,,,,,left_only
83,37,130.81,2.67,31.07,0.03,382.90999999999997,0.0,,,,,,,,,,,,,,,left_only
83,38,108.58,3.32,34.3,0.02,383.08,0.0,,,,,,,,,,,,,,,left_only
83,39,125.52,2.11,35.86,0.02,377.57,0.0,,,,,,,,,,,,,,,left_only
83,40,117.04,2.35,31.53,0.03,363.44000000000005,0.0,,,,,,,,,,,,,,,left_only
83,41,130.16,2.19,31.88,0.03,374.31,0.0,,,,,,,,,,,,,,,left_only
83,42,142.8,2.66,57.88,0.03,528.7,0.0,,,,,,,,,,,,,,,left_only
83,43,134.17,2.85,41.19,0.02,431.37,0.0,,,,,,,,,,,,,,,left_only
83,44,154.52,2.79,51.13,0.02,499.92,0.0,,,,,,,,,,,,,,,left_only
83,45,103.19,3.33,51.32,0.04,483.04,0.0,,,,,,,,,,,,,,,left_only
83,46,173.91,3.78,30.98,0.03,453.30999999999995,0.0,,,,,,,,,,,,,,,left_only
83,47,115.5,3.72,56.78,0.03,522.4,0.0,,,,,,,,,,,,,,,left_only
83,48,154.8,3.47,35.56,0.04,459.35,0.0,,,,,,,,,,,,,,,left_only
83,49,181.61,2.49,59.67,0.03,572.21,0.0,,,,,,,,,,,,,,,left_only
83,50,135.84,3.67,38.43,0.03,449.74,0.0,,,,,,,,,,,,,,,left_only
83,51,115.86,2.3,30.09,0.03,353.80999999999995,0.0,,,,,,,,,,,,,,,left_only
83,52,108.09,2.38,35.8,0.04,386.59000000000003,0.0,,,,,,,,,,,,,,,left_only
83,53,152.69,2.93,36.03,0.03,436.09000000000003,0.0,,,,,,,,,,,,,,,left_only
83,54,152.51,3.04,32.74,0.03,422.21000000000004,0.0,,,,,,,,,,,,,,,left_only
83,55,183.57,2.95,38.54,0.03,480.02,0.0,,,,,,,,,,,,,,,left_only
83,56,158.56,2.16,58.63,0.04,545.71,0.0,,,,,,,,,,,,,,,left_only
83,57,119.98,3.67,33.59,0.03,409.68000000000006,0.0,,,,,,,,,,,,,,,left_only
83,58,130.46,2.41,40.58,0.02,413.61,0.0,,,,,,,,,,,,,,,left_only
83,59,131.15,3.15,49.13,0.03,485.55,0.0,,,,,,,,,,,,,,,left_only
83,60,164.37,2.99,41.99,0.03,479.07000000000005,0.0,,,,,,,,,,,,,,,left_only
83,61,182.71,2.5,43.56,0.02,483.01,0.0,,,,,,,,,,,,,,,left_only
83,62,185.55,2.06,30.45,0.04,429.3,0.0,,,,,,,,,,,,,,,left_only
83,63,188.61,2.08,54.21,0.02,531.6600000000001,0.0,,,,,,,,,,,,,,,left_only
83,64,174.47,2.6,47.58,0.04,517.37,0.0,,,,,,,,,,,,,,,left_only
83,65,169.22,3.59,47.22,0.03,525.07,0.0,,,,,,,,,,,,,,,left_only
83,66,139.79,2.45,41.75,0.03,439.78999999999996,0.0,,,,,,,,,,,,,,,left_only
83,67,120.63,2.09,53.54,0.02,460.58,0.0,,,,,,,,,,,,,,,left_only
83,68,161.09,3.4,30.59,0.03,429.03999999999996,0.0,,,,,,,,,,,,,,,left_only
83,69,193.0,3.44,46.92,0.03,543.6,0.0,,,,,,,,,,,,,,,left_only
83,70,181.31,2.96,55.04,0.04,570.51,0.0,,,,,,,,,,,,,,,left_only
83,71,114.22,3.8,52.88,0.02,493.62,0.0,,,,,,,,,,,,,,,left_only
83,72,164.56,3.36,49.21,0.04,534.61,0.0,,,,,,,,,,,,,,,left_only
83,73,150.58,2.85,35.24,0.04,438.03000000000003,0.0,,,,,,,,,,,,,,,left_only
83,74,154.11,2.18,58.1,0.03,529.11,0.0,,,,,,,,,,,,,,,left_only
83,75,169.41,2.88,31.61,0.04,439.46000000000004,0.0,,,,,,,,,,,,,,,left_only
83,76,130.21,2.63,37.42,0.03,413.06000000000006,0.0,,,,,,,,,,,,,,,left_only
83,77,199.63,2.08,46.86,0.02,505.93,0.0,,,,,,,,,,,,,,,left_only
83,78,160.08,3.92,53.51,0.04,565.6300000000001,0.0,,,,,,,,,,,,,,,left_only
83,79,162.76,2.27,59.36,0.02,536.31,0.0,,,,,,,,,,,,,,,left_only
83,80,163.94,3.95,31.24,0.02,438.89,0.0,,,,,,,,,,,,,,,left_only
83,81,138.47,2.12,54.14,0.02,482.16999999999996,0.0,,,,,,,,,,,,,,,left_only
83,82,120.85,3.02,51.4,0.04,493.35,0.0,,,,,,,,,,,,,,,left_only
83,83,199.09,2.35,50.0,0.02,527.84,0.0,,,,,,,,,,,,,,,left_only
83,84,178.12,3.01,33.23,0.03,449.52,0.0,,,,,,,,,,,,,,,left_only
83,85,163.04,3.9,38.94,0.03,485.23999999999995,0.0,,,,,,,,,,,,,,,left_only
83,86,167.22,2.11,32.65,0.03,413.22,0.0,,,,,,,,,,,,,,,left_only
83,87,124.51,2.15,48.23,0.03,449.40999999999997,0.0,,,,,,,,,,,,,,,left_only
83,88,131.96,2.61,34.01,0.02,387.26,0.0,,,,,,,,,,,,,,,left_only
83,89,144.12,3.75,44.79,0.04,501.82,0.0,,,,,,,,,,,,,,,left_only
83,90,109.57,3.55,43.97,0.03,448.16999999999996,0.0,,,,,,,,,,,,,,,left_only
83,91,167.03,2.86,43.46,0.04,495.83000000000004,0.0,,,,,,,,,,,,,,,left_only
83,92,178.79,3.86,54.29,0.03,576.74,0.0,,,,,,,,,,,,,,,left_only
83,93,198.64,3.89,35.52,0.03,503.49,0.0,,,,,,,,,,,,,,,left_only
83,94,169.83,2.73,45.83,0.02,487.23,0.0,,,,,,,,,,,,,,,left_only
83,95,122.76,2.67,53.34,0.02,476.21000000000004,0.0,,,,,,,,,,,,,,,left_only
83,96,100.19,2.16,33.71,0.04,362.74,0.0,,,,,,,,,,,,,,,left_only
83,97,129.93,2.93,31.95,0.03,392.93,0.0,,,,,,,,,,,,,,,left_only
83,98,168.23,3.79,42.82,0.03,507.08000000000004,0.0,,,,,,,,,,,,,,,left_only
83,99,198.23,3.47,30.19,0.03,465.93000000000006,0.0,,,,,,,,,,,,,,,left_only
84,0,152.72,2.97,57.61,0.02,535.02,0.0,,,,,,,,,,,,,,,left_only
84,1,165.25,3.72,50.77,0.03,542.1,0.0,,,,,,,,,,,,,,,left_only
84,2,166.62,3.48,57.12,0.03,569.22,0.0,,,,,,,,,,,,,,,left_only
84,3,133.36,3.6,40.59,0.04,466.31000000000006,0.0,,,,,,,,,,,,,,,left_only
84,4,142.91,2.16,43.07,0.03,442.26,0.0,,,,,,,,,,,,,,,left_only
84,5,146.31,2.9,40.74,0.04,462.51,0.0,,,,,,,,,,,,,,,left_only
84,6,153.36,3.37,44.63,0.02,480.76,0.0,,,,,,,,,,,,,,,left_only
84,7,193.54,2.46,47.49,0.03,522.49,0.0,,,,,,,,,,,,,,,left_only
84,8,112.14,3.03,48.16,0.04,468.68999999999994,0.0,,,,,,,,,,,,,,,left_only
84,9,140.42,2.23,30.2,0.03,377.16999999999996,0.0,,,,,,,,,,,,,,,left_only
84,10,127.8,2.59,44.12,0.03,443.15,0.0,,,,,,,,,,,,,,,left_only
84,11,180.56,3.86,32.48,0.04,479.46,0.0,,,,,,,,,,,,,,,left_only
84,12,113.71,2.29,33.27,0.02,357.31,0.0,,,,,,,,,,,,,,,left_only
84,13,126.53,4.0,35.45,0.03,433.78,0.0,,,,,,,,,,,,,,,left_only
84,14,164.42,3.45,51.59,0.02,528.62,0.0,,,,,,,,,,,,,,,left_only
84,15,170.16,3.96,50.46,0.02,541.46,0.0,,,,,,,,,,,,,,,left_only
84,16,190.23,2.11,31.06,0.03,428.28,0.0,,,,,,,,,,,,,,,left_only
84,17,167.35,2.19,51.06,0.03,507.4,0.0,,,,,,,,,,,,,,,left_only
84,18,137.93,3.52,35.26,0.04,442.23,0.0,,,,,,,,,,,,,,,left_only
84,19,190.38,2.51,58.69,0.03,576.5799999999999,0.0,,,,,,,,,,,,,,,left_only
84,20,197.41,2.25,53.28,0.02,540.06,0.0,,,,,,,,,,,,,,,left_only
